HEAD_ID	RELATION_ID	GENERATED_TAIL_ID	DISTANCE_SCORE
pub_271646	dblp:hasAuthor	author_171740	0.2151
pub_239274	dblp:hasAuthor	author_452523	0.1429
pub_16884	dblp:publishedIn	venue_592	0.2307
pub_183503	dblp:inYear	year_30	0.4125
pub_20779	dblp:publishedIn	venue_1015	0.3074
pub_250504	dblp:hasAuthor	author_405740	0.1341
pub_95003	dblp:publishedIn	venue_679	0.2848
pub_306419	dblp:inYear	year_26	0.3850
pub_223550	dblp:hasAuthor	author_174838	0.2244
pub_323925	dblp:publishedIn	venue_116	0.3255
author_399742	dblp:wrote	pub_101991	0.1974
pub_431943	dblp:inYear	year_19	0.3633
pub_480806	dblp:publishedIn	venue_1680	0.2783
pub_236008	dblp:inYear	year_48	0.4092
pub_349227	dblp:hasAuthor	author_407368	0.1435
author_561614	dblp:wrote	pub_406676	0.1738
pub_94404	dblp:hasAuthor	author_552864	0.1428
pub_130686	dblp:inYear	year_18	0.3799
author_88324	dblp:wrote	pub_289871	0.1653
pub_66977	dblp:hasAuthor	author_306906	0.1653
pub_321954	dblp:inYear	year_45	0.4364
pub_131457	dblp:hasAuthor	author_410041	0.1571
pub_469686	dblp:hasAuthor	author_334375	0.1612
pub_133209	dblp:hasAuthor	author_408789	0.1858
author_409414	dblp:wrote	pub_391847	0.1846
author_268543	dblp:wrote	pub_301904	0.1392
author_269347	dblp:wrote	pub_112241	0.1955
author_553160	dblp:wrote	pub_315794	0.1955
pub_247028	dblp:hasAuthor	author_358703	0.1938
pub_262703	dblp:hasAuthor	author_220534	0.2224
pub_33435	dblp:inYear	year_54	0.3687
pub_349130	dblp:inYear	year_13	0.4760
pub_1750	dblp:publishedIn	venue_804	0.3721
pub_197766	dblp:publishedIn	venue_2832	0.3222
pub_393545	dblp:publishedIn	venue_1723	0.3609
author_577652	dblp:wrote	pub_321020	0.2184
author_16546	dblp:wrote	pub_230478	0.2081
pub_399411	dblp:hasAuthor	author_367025	0.2067
pub_313632	dblp:publishedIn	venue_1203	0.2830
pub_332224	dblp:inYear	year_37	0.4447
author_90184	dblp:wrote	pub_154468	0.2062
pub_130721	dblp:hasAuthor	author_53078	0.1732
pub_25625	dblp:hasAuthor	author_549282	0.1588
pub_99224	dblp:inYear	year_53	0.4122
pub_395694	dblp:inYear	year_26	0.4206
pub_403156	dblp:publishedIn	venue_1646	0.2562
pub_467332	dblp:inYear	year_37	0.3819
pub_201760	dblp:inYear	year_19	0.4472
pub_114608	dblp:hasAuthor	author_291865	0.1227
author_311960	dblp:wrote	pub_307247	0.1501
pub_221613	dblp:hasAuthor	author_513803	0.1971
author_55702	dblp:wrote	pub_482772	0.1975
pub_3248	dblp:publishedIn	venue_2021	0.2889
author_413536	dblp:wrote	pub_256549	0.1641
author_488210	dblp:wrote	pub_376354	0.1939
author_130199	dblp:wrote	pub_275141	0.1522
pub_434774	dblp:hasAuthor	author_265163	0.1632
pub_157356	dblp:hasAuthor	author_474335	0.1497
author_52335	dblp:wrote	pub_261016	0.1664
pub_162204	dblp:hasAuthor	author_527370	0.1897
author_593303	dblp:wrote	pub_65281	0.1873
pub_17893	dblp:publishedIn	venue_1464	0.3239
pub_229625	dblp:inYear	year_35	0.4480
pub_356561	dblp:hasAuthor	author_426702	0.1650
pub_314597	dblp:hasAuthor	author_136262	0.1429
pub_340972	dblp:publishedIn	venue_847	0.2924
pub_428512	dblp:publishedIn	venue_1473	0.2340
pub_234078	dblp:publishedIn	venue_948	0.3151
pub_116697	dblp:hasAuthor	author_31217	0.1921
pub_322245	dblp:publishedIn	venue_1609	0.3136
pub_202746	dblp:hasAuthor	author_525737	0.1602
pub_270585	dblp:inYear	year_45	0.4070
pub_351471	dblp:hasAuthor	author_380900	0.1971
pub_265312	dblp:inYear	year_55	0.3812
pub_133610	dblp:inYear	year_32	0.4214
pub_23833	dblp:hasAuthor	author_295287	0.1467
pub_158585	dblp:inYear	year_26	0.3846
pub_145315	dblp:hasAuthor	author_195538	0.1432
author_493404	dblp:wrote	pub_157531	0.1635
author_379451	dblp:wrote	pub_204169	0.1720
pub_461158	dblp:publishedIn	venue_700	0.2749
author_334668	dblp:wrote	pub_477277	0.1976
author_464535	dblp:wrote	pub_196139	0.1614
pub_47258	dblp:hasAuthor	author_429047	0.1162
pub_231291	dblp:hasAuthor	author_332020	0.1688
author_479200	dblp:wrote	pub_184742	0.1879
pub_200402	dblp:publishedIn	venue_839	0.1935
author_329814	dblp:wrote	pub_251627	0.1603
author_451365	dblp:wrote	pub_60229	0.1701
pub_119401	dblp:inYear	year_51	0.4473
pub_488709	dblp:publishedIn	venue_750	0.2227
pub_65992	dblp:publishedIn	venue_469	0.3535
pub_41045	dblp:inYear	year_26	0.4307
pub_28459	dblp:publishedIn	venue_2490	0.3339
author_546290	dblp:wrote	pub_451289	0.1662
author_323821	dblp:wrote	pub_394822	0.1681
pub_36038	dblp:inYear	year_31	0.4068
author_117116	dblp:wrote	pub_283554	0.1611
author_504950	dblp:wrote	pub_434564	0.1751
pub_202540	dblp:hasAuthor	author_307760	0.2364
author_404909	dblp:wrote	pub_484	0.2074
author_352486	dblp:wrote	pub_31470	0.1557
pub_96390	dblp:hasAuthor	author_450283	0.2425
pub_7385	dblp:inYear	year_10	0.3819
pub_222446	dblp:hasAuthor	author_439828	0.1176
author_457327	dblp:wrote	pub_100249	0.1648
pub_399727	dblp:inYear	year_20	0.4853
pub_300929	dblp:hasAuthor	author_262300	0.1797
pub_477833	dblp:publishedIn	venue_466	0.2920
pub_385923	dblp:publishedIn	venue_2920	0.3233
author_303821	dblp:wrote	pub_171075	0.1861
pub_98577	dblp:inYear	year_18	0.4578
pub_102615	dblp:hasAuthor	author_312309	0.1687
author_173272	dblp:wrote	pub_234155	0.2078
pub_332002	dblp:inYear	year_4	0.4196
pub_303692	dblp:hasAuthor	author_602650	0.1530
author_395885	dblp:wrote	pub_68018	0.2517
pub_295818	dblp:publishedIn	venue_624	0.2633
pub_84126	dblp:hasAuthor	author_571523	0.1697
pub_75240	dblp:publishedIn	venue_275	0.3581
author_259368	dblp:wrote	pub_366615	0.1773
pub_86891	dblp:publishedIn	venue_1792	0.3836
pub_393519	dblp:inYear	year_39	0.4472
pub_531	dblp:publishedIn	venue_2614	0.3538
pub_321809	dblp:hasAuthor	author_601635	0.2154
author_461632	dblp:wrote	pub_171769	0.1672
author_106654	dblp:wrote	pub_466534	0.1717
pub_432065	dblp:inYear	year_53	0.3537
pub_253961	dblp:hasAuthor	author_363060	0.1310
pub_272531	dblp:hasAuthor	author_639247	0.1557
pub_483860	dblp:hasAuthor	author_557242	0.1759
pub_382486	dblp:inYear	year_38	0.3916
pub_485581	dblp:inYear	year_48	0.3481
author_288422	dblp:wrote	pub_193182	0.1508
pub_379335	dblp:hasAuthor	author_173137	0.1925
author_375914	dblp:wrote	pub_192441	0.1551
pub_406988	dblp:publishedIn	venue_2933	0.3357
pub_434881	dblp:inYear	year_40	0.3974
pub_163043	dblp:inYear	year_2	0.4232
author_247463	dblp:wrote	pub_462414	0.1939
pub_306589	dblp:hasAuthor	author_268947	0.1430
pub_31410	dblp:publishedIn	venue_50	0.2930
pub_421163	dblp:hasAuthor	author_453055	0.1490
pub_430939	dblp:hasAuthor	author_333503	0.1921
pub_178822	dblp:hasAuthor	author_71117	0.1731
author_383878	dblp:wrote	pub_273891	0.1730
author_564339	dblp:wrote	pub_398154	0.2086
pub_46921	dblp:publishedIn	venue_2065	0.3063
pub_144263	dblp:inYear	year_16	0.4078
author_392037	dblp:wrote	pub_359983	0.2190
pub_168703	dblp:hasAuthor	author_7626	0.2087
pub_418486	dblp:publishedIn	venue_2187	0.2640
pub_83545	dblp:publishedIn	venue_1660	0.3427
pub_263648	dblp:publishedIn	venue_453	0.2627
pub_349323	dblp:hasAuthor	author_170439	0.1299
pub_118008	dblp:hasAuthor	author_420375	0.1407
pub_171783	dblp:publishedIn	venue_198	0.3359
author_449132	dblp:wrote	pub_194698	0.2101
pub_271584	dblp:inYear	year_26	0.4535
pub_311562	dblp:inYear	year_27	0.4914
pub_143537	dblp:publishedIn	venue_368	0.2605
pub_433569	dblp:publishedIn	venue_2385	0.3008
pub_490902	dblp:publishedIn	venue_1070	0.2638
pub_7872	dblp:inYear	year_24	0.4189
pub_216068	dblp:inYear	year_0	0.4221
author_90896	dblp:wrote	pub_468576	0.1891
pub_362022	dblp:inYear	year_12	0.4094
pub_303729	dblp:inYear	year_43	0.3850
pub_220041	dblp:hasAuthor	author_190516	0.1401
author_316208	dblp:wrote	pub_362831	0.2197
pub_305517	dblp:publishedIn	venue_2708	0.2621
pub_272055	dblp:publishedIn	venue_1736	0.3100
pub_101804	dblp:inYear	year_3	0.3667
pub_84207	dblp:hasAuthor	author_36585	0.1928
pub_155110	dblp:hasAuthor	author_130533	0.1783
author_45782	dblp:wrote	pub_65466	0.1913
author_259876	dblp:wrote	pub_384492	0.1812
author_617840	dblp:wrote	pub_429482	0.1892
pub_337838	dblp:hasAuthor	author_529854	0.2115
pub_191282	dblp:hasAuthor	author_239914	0.1527
pub_394730	dblp:inYear	year_36	0.4098
pub_102930	dblp:hasAuthor	author_344331	0.1810
author_136486	dblp:wrote	pub_321701	0.1888
pub_67129	dblp:inYear	year_2	0.3894
pub_36673	dblp:inYear	year_15	0.4194
pub_108297	dblp:inYear	year_40	0.3996
pub_339792	dblp:inYear	year_57	0.4023
pub_127974	dblp:publishedIn	venue_1632	0.3239
author_94619	dblp:wrote	pub_452113	0.2371
pub_34927	dblp:hasAuthor	author_18874	0.1712
author_346618	dblp:wrote	pub_371353	0.1486
pub_284179	dblp:hasAuthor	author_378314	0.1475
pub_249981	dblp:hasAuthor	author_466577	0.1383
author_169887	dblp:wrote	pub_228027	0.1832
pub_32899	dblp:publishedIn	venue_2048	0.2837
pub_433091	dblp:publishedIn	venue_2244	0.2501
pub_284826	dblp:publishedIn	venue_1369	0.3399
pub_392684	dblp:hasAuthor	author_164295	0.1693
pub_2341	dblp:publishedIn	venue_813	0.3315
author_278251	dblp:wrote	pub_57860	0.2267
pub_77124	dblp:inYear	year_36	0.3306
pub_443114	dblp:hasAuthor	author_342539	0.1503
author_158605	dblp:wrote	pub_67085	0.1577
pub_414116	dblp:publishedIn	venue_1495	0.3420
pub_188669	dblp:hasAuthor	author_102135	0.1526
pub_292999	dblp:inYear	year_7	0.3362
pub_288659	dblp:publishedIn	venue_219	0.4124
pub_355222	dblp:inYear	year_18	0.4052
pub_294195	dblp:inYear	year_21	0.4332
pub_140684	dblp:publishedIn	venue_1288	0.2642
pub_122535	dblp:inYear	year_34	0.4279
pub_170340	dblp:hasAuthor	author_162832	0.1826
author_573124	dblp:wrote	pub_137751	0.1553
author_55642	dblp:wrote	pub_269143	0.2206
pub_227967	dblp:publishedIn	venue_2979	0.3207
author_8573	dblp:wrote	pub_257208	0.2004
pub_251415	dblp:publishedIn	venue_85	0.2822
pub_93303	dblp:inYear	year_36	0.4301
pub_433859	dblp:publishedIn	venue_2903	0.2876
pub_467178	dblp:hasAuthor	author_319653	0.1807
pub_174721	dblp:inYear	year_60	0.5059
pub_229383	dblp:publishedIn	venue_1698	0.3591
pub_317888	dblp:hasAuthor	author_435174	0.1844
pub_359872	dblp:inYear	year_7	0.3819
pub_487258	dblp:hasAuthor	author_470586	0.1777
author_584565	dblp:wrote	pub_152631	0.1525
author_463006	dblp:wrote	pub_165517	0.2168
pub_417568	dblp:publishedIn	venue_1544	0.2937
pub_275284	dblp:hasAuthor	author_293781	0.1851
pub_411175	dblp:hasAuthor	author_292206	0.1770
author_400599	dblp:wrote	pub_109668	0.2020
pub_243015	dblp:hasAuthor	author_5266	0.1462
pub_170408	dblp:publishedIn	venue_212	0.2650
pub_68392	dblp:publishedIn	venue_2477	0.3196
pub_52793	dblp:hasAuthor	author_179974	0.1372
author_173838	dblp:wrote	pub_223719	0.2145
pub_82997	dblp:publishedIn	venue_197	0.3225
author_168848	dblp:wrote	pub_326740	0.2046
pub_112481	dblp:hasAuthor	author_50174	0.1664
author_464140	dblp:wrote	pub_138749	0.1513
pub_55746	dblp:hasAuthor	author_449326	0.1373
pub_115815	dblp:publishedIn	venue_1071	0.3167
pub_88675	dblp:hasAuthor	author_395202	0.2147
pub_397037	dblp:publishedIn	venue_196	0.2729
pub_70266	dblp:publishedIn	venue_2805	0.3121
pub_430952	dblp:publishedIn	venue_1035	0.3054
author_535843	dblp:wrote	pub_92731	0.1436
author_323930	dblp:wrote	pub_338548	0.1906
pub_421118	dblp:hasAuthor	author_526221	0.2033
pub_129720	dblp:inYear	year_23	0.3816
pub_264568	dblp:publishedIn	venue_1756	0.2859
pub_234273	dblp:hasAuthor	author_108733	0.2094
author_377747	dblp:wrote	pub_422972	0.1926
pub_368851	dblp:publishedIn	venue_2784	0.2676
author_42731	dblp:wrote	pub_142422	0.1923
pub_128913	dblp:inYear	year_44	0.4368
pub_133730	dblp:inYear	year_24	0.4421
author_424010	dblp:wrote	pub_97123	0.1703
pub_291103	dblp:inYear	year_40	0.4157
pub_438079	dblp:inYear	year_57	0.3883
pub_70089	dblp:publishedIn	venue_2790	0.3111
author_197631	dblp:wrote	pub_103571	0.1556
pub_200622	dblp:hasAuthor	author_466236	0.1471
pub_316275	dblp:hasAuthor	author_206360	0.1512
author_11624	dblp:wrote	pub_177028	0.1685
author_439152	dblp:wrote	pub_413127	0.1976
author_481706	dblp:wrote	pub_98731	0.1771
author_453480	dblp:wrote	pub_481963	0.2262
pub_46757	dblp:inYear	year_33	0.4038
pub_178622	dblp:publishedIn	venue_1356	0.3029
author_47881	dblp:wrote	pub_226373	0.1724
pub_367250	dblp:hasAuthor	author_95385	0.1640
pub_318043	dblp:inYear	year_28	0.4019
pub_130692	dblp:inYear	year_2	0.3630
pub_95244	dblp:hasAuthor	author_170421	0.1804
author_51923	dblp:wrote	pub_90870	0.1660
pub_434314	dblp:hasAuthor	author_620043	0.1254
pub_3625	dblp:inYear	year_6	0.3481
pub_124248	dblp:hasAuthor	author_627488	0.1240
pub_66154	dblp:publishedIn	venue_2696	0.2657
pub_309101	dblp:publishedIn	venue_510	0.2615
pub_601	dblp:inYear	year_39	0.4251
pub_45189	dblp:inYear	year_59	0.4063
pub_51982	dblp:hasAuthor	author_299485	0.1601
pub_407648	dblp:inYear	year_38	0.4440
pub_370933	dblp:hasAuthor	author_488103	0.1464
pub_425540	dblp:publishedIn	venue_2563	0.2618
pub_321362	dblp:hasAuthor	author_16476	0.1818
pub_106819	dblp:hasAuthor	author_440175	0.2105
author_240710	dblp:wrote	pub_257232	0.2018
pub_322540	dblp:publishedIn	venue_393	0.4065
pub_108624	dblp:hasAuthor	author_39235	0.1583
pub_150815	dblp:hasAuthor	author_238740	0.2017
pub_70641	dblp:publishedIn	venue_1239	0.2205
pub_432950	dblp:hasAuthor	author_155510	0.1752
pub_158517	dblp:hasAuthor	author_289011	0.2037
pub_486353	dblp:publishedIn	venue_2790	0.3576
pub_95352	dblp:hasAuthor	author_306307	0.1775
author_115282	dblp:wrote	pub_18978	0.1979
author_530545	dblp:wrote	pub_233872	0.1462
author_36302	dblp:wrote	pub_464183	0.1535
pub_46830	dblp:hasAuthor	author_234511	0.2059
pub_206885	dblp:inYear	year_48	0.4291
pub_477038	dblp:inYear	year_29	0.4135
pub_100717	dblp:inYear	year_16	0.3416
pub_19377	dblp:publishedIn	venue_374	0.3203
pub_203673	dblp:publishedIn	venue_1454	0.3447
pub_203392	dblp:publishedIn	venue_291	0.3304
pub_48764	dblp:hasAuthor	author_109947	0.1418
pub_154027	dblp:publishedIn	venue_227	0.2737
pub_466688	dblp:inYear	year_29	0.3936
pub_449506	dblp:inYear	year_2	0.3893
author_123607	dblp:wrote	pub_387668	0.1410
pub_469890	dblp:hasAuthor	author_195351	0.1836
pub_135485	dblp:hasAuthor	author_124420	0.2061
pub_26489	dblp:inYear	year_33	0.3989
pub_353753	dblp:hasAuthor	author_81296	0.1731
pub_99915	dblp:publishedIn	venue_2090	0.3368
author_204466	dblp:wrote	pub_467163	0.1636
pub_239185	dblp:publishedIn	venue_439	0.3107
pub_275274	dblp:publishedIn	venue_2330	0.3123
pub_144971	dblp:hasAuthor	author_601568	0.1565
author_65614	dblp:wrote	pub_472470	0.2038
pub_432835	dblp:publishedIn	venue_1778	0.2930
author_471487	dblp:wrote	pub_413824	0.1566
pub_20415	dblp:hasAuthor	author_239758	0.1792
pub_1793	dblp:publishedIn	venue_2133	0.3188
pub_324597	dblp:publishedIn	venue_2454	0.3038
pub_230652	dblp:inYear	year_22	0.4252
pub_359307	dblp:inYear	year_18	0.3622
pub_448643	dblp:inYear	year_1	0.4116
pub_431853	dblp:publishedIn	venue_742	0.2695
pub_207389	dblp:hasAuthor	author_209789	0.1641
author_324074	dblp:wrote	pub_458772	0.1339
pub_72358	dblp:hasAuthor	author_415110	0.1678
pub_40557	dblp:hasAuthor	author_18707	0.1619
pub_454727	dblp:publishedIn	venue_2311	0.2861
author_14466	dblp:wrote	pub_434559	0.1497
pub_389867	dblp:inYear	year_28	0.4097
author_17982	dblp:wrote	pub_299430	0.2029
author_209142	dblp:wrote	pub_388378	0.1567
pub_358659	dblp:hasAuthor	author_153431	0.1925
pub_268128	dblp:inYear	year_9	0.3895
author_195887	dblp:wrote	pub_375027	0.1632
pub_194477	dblp:inYear	year_18	0.4256
author_256551	dblp:wrote	pub_352172	0.1857
pub_139296	dblp:hasAuthor	author_265110	0.1997
author_151034	dblp:wrote	pub_216637	0.2162
pub_97469	dblp:inYear	year_12	0.3306
pub_200762	dblp:publishedIn	venue_1149	0.2473
author_320144	dblp:wrote	pub_6942	0.2144
pub_157298	dblp:hasAuthor	author_496719	0.2016
pub_446852	dblp:inYear	year_39	0.5025
pub_163789	dblp:publishedIn	venue_861	0.4076
pub_56698	dblp:inYear	year_8	0.4909
author_161043	dblp:wrote	pub_475390	0.2043
pub_489620	dblp:hasAuthor	author_560825	0.2136
pub_315614	dblp:inYear	year_14	0.3901
pub_471488	dblp:hasAuthor	author_382266	0.2032
pub_290024	dblp:inYear	year_13	0.3755
author_52678	dblp:wrote	pub_195951	0.1801
pub_467439	dblp:inYear	year_16	0.4038
author_511326	dblp:wrote	pub_133154	0.1593
pub_403134	dblp:hasAuthor	author_394740	0.1654
author_256883	dblp:wrote	pub_168123	0.1696
author_299880	dblp:wrote	pub_31731	0.1688
pub_20979	dblp:inYear	year_34	0.4053
pub_459296	dblp:publishedIn	venue_1091	0.2793
author_602877	dblp:wrote	pub_19857	0.1729
pub_231511	dblp:hasAuthor	author_70655	0.1867
pub_308949	dblp:inYear	year_51	0.4324
pub_417259	dblp:publishedIn	venue_2803	0.3155
pub_420617	dblp:publishedIn	venue_1267	0.2938
pub_286403	dblp:inYear	year_44	0.4715
pub_319439	dblp:inYear	year_0	0.4821
pub_388375	dblp:inYear	year_57	0.5062
pub_146615	dblp:publishedIn	venue_835	0.2598
author_106729	dblp:wrote	pub_346841	0.1758
author_518100	dblp:wrote	pub_186181	0.1524
author_220630	dblp:wrote	pub_124641	0.1741
pub_490136	dblp:hasAuthor	author_514714	0.1867
pub_46905	dblp:inYear	year_30	0.4874
pub_181755	dblp:publishedIn	venue_1166	0.2387
pub_423501	dblp:hasAuthor	author_342015	0.1595
author_101116	dblp:wrote	pub_280268	0.1784
pub_172635	dblp:inYear	year_60	0.4148
pub_362562	dblp:publishedIn	venue_2578	0.3024
pub_454771	dblp:publishedIn	venue_85	0.3326
author_7021	dblp:wrote	pub_268837	0.1634
pub_402759	dblp:hasAuthor	author_439909	0.2148
pub_37970	dblp:publishedIn	venue_1767	0.3381
pub_190825	dblp:inYear	year_5	0.3433
pub_264991	dblp:hasAuthor	author_442542	0.2009
pub_361765	dblp:publishedIn	venue_1802	0.3062
author_576080	dblp:wrote	pub_255390	0.1884
pub_179301	dblp:inYear	year_21	0.5284
pub_323363	dblp:hasAuthor	author_414446	0.1489
pub_338528	dblp:hasAuthor	author_211397	0.1515
pub_184877	dblp:hasAuthor	author_136817	0.1667
pub_332500	dblp:hasAuthor	author_393240	0.1129
pub_453069	dblp:hasAuthor	author_175800	0.1549
pub_221687	dblp:publishedIn	venue_1091	0.2364
pub_28667	dblp:inYear	year_15	0.3671
pub_9485	dblp:hasAuthor	author_435796	0.2430
pub_98007	dblp:publishedIn	venue_1266	0.2772
pub_398992	dblp:hasAuthor	author_188248	0.1897
author_317312	dblp:wrote	pub_111711	0.1956
pub_160184	dblp:publishedIn	venue_2468	0.3583
pub_475828	dblp:inYear	year_36	0.4035
pub_134515	dblp:inYear	year_32	0.4339
pub_411856	dblp:inYear	year_5	0.5104
author_414974	dblp:wrote	pub_347135	0.1532
pub_301414	dblp:inYear	year_39	0.4181
author_381394	dblp:wrote	pub_177828	0.1541
author_9884	dblp:wrote	pub_435821	0.1895
pub_102933	dblp:inYear	year_20	0.4426
pub_376335	dblp:inYear	year_24	0.4032
pub_145803	dblp:hasAuthor	author_544989	0.1385
pub_337910	dblp:inYear	year_28	0.4542
pub_244370	dblp:inYear	year_34	0.4010
pub_26794	dblp:inYear	year_14	0.5062
pub_183374	dblp:publishedIn	venue_1101	0.2253
author_20199	dblp:wrote	pub_85905	0.1581
author_496012	dblp:wrote	pub_275937	0.1674
pub_322911	dblp:publishedIn	venue_1111	0.2788
pub_275591	dblp:inYear	year_19	0.4845
author_549594	dblp:wrote	pub_199495	0.1776
pub_231363	dblp:publishedIn	venue_2714	0.3346
pub_257661	dblp:hasAuthor	author_499372	0.1801
pub_193209	dblp:inYear	year_37	0.4074
pub_407307	dblp:inYear	year_42	0.4483
pub_281371	dblp:publishedIn	venue_1978	0.2574
pub_406598	dblp:hasAuthor	author_546782	0.1473
pub_52936	dblp:inYear	year_48	0.4574
pub_57671	dblp:publishedIn	venue_444	0.3217
pub_163473	dblp:inYear	year_25	0.4654
pub_217921	dblp:hasAuthor	author_450096	0.1907
pub_460155	dblp:inYear	year_36	0.4411
author_253946	dblp:wrote	pub_58023	0.1539
author_208900	dblp:wrote	pub_132379	0.1931
author_31401	dblp:wrote	pub_338928	0.1707
author_411024	dblp:wrote	pub_254823	0.1837
pub_405059	dblp:hasAuthor	author_348254	0.1689
pub_302786	dblp:hasAuthor	author_98363	0.1706
pub_91375	dblp:inYear	year_17	0.4087
pub_61866	dblp:inYear	year_16	0.4567
pub_475891	dblp:publishedIn	venue_980	0.2611
pub_298436	dblp:publishedIn	venue_1257	0.3381
pub_247607	dblp:publishedIn	venue_1632	0.3013
pub_440462	dblp:inYear	year_26	0.4287
