HEAD_ID	RELATION_ID	GENERATED_TAIL_ID	DISTANCE_SCORE
author_92490	dblp:wrote	pub_226870	0.1069
pub_36772	dblp:inYear	year_55	0.0633
pub_115161	dblp:inYear	year_23	0.0605
author_379949	dblp:wrote	pub_77608	0.0473
pub_212309	dblp:publishedIn	venue_944	0.0834
pub_390771	dblp:hasAuthor	author_391786	0.0466
pub_117124	dblp:inYear	year_31	0.0781
pub_473420	dblp:hasAuthor	author_96103	0.0633
pub_376405	dblp:inYear	year_5	0.0822
author_495182	dblp:wrote	pub_348569	0.0643
author_511656	dblp:wrote	pub_45088	0.0456
pub_74554	dblp:inYear	year_13	0.0923
pub_220978	dblp:inYear	year_4	0.0488
pub_258623	dblp:inYear	year_34	0.0792
author_381335	dblp:wrote	pub_259528	0.0469
pub_382982	dblp:inYear	year_41	0.1112
author_331940	dblp:wrote	pub_98285	0.0942
pub_349938	dblp:inYear	year_22	0.0686
pub_235108	dblp:inYear	year_36	0.0825
author_389895	dblp:wrote	pub_450603	0.0527
pub_104554	dblp:inYear	year_8	0.0948
pub_382450	dblp:publishedIn	venue_1707	0.0678
pub_164494	dblp:inYear	year_37	0.0785
pub_10416	dblp:hasAuthor	author_274613	0.0538
pub_205054	dblp:inYear	year_31	0.0828
author_287150	dblp:wrote	pub_8721	0.0696
pub_456624	dblp:publishedIn	venue_1693	0.0509
pub_431638	dblp:inYear	year_55	0.0582
pub_417778	dblp:publishedIn	venue_897	0.0769
pub_23199	dblp:hasAuthor	author_14159	0.0392
author_383545	dblp:wrote	pub_337353	0.0656
pub_389175	dblp:publishedIn	venue_858	0.1222
author_417766	dblp:wrote	pub_144802	0.0529
author_553631	dblp:wrote	pub_74067	0.0391
author_377069	dblp:wrote	pub_86283	0.0367
pub_441621	dblp:inYear	year_33	0.0858
pub_205587	dblp:hasAuthor	author_14966	0.0390
pub_48369	dblp:inYear	year_17	0.1012
author_34147	dblp:wrote	pub_190544	0.0455
pub_18640	dblp:inYear	year_18	0.0917
pub_328692	dblp:publishedIn	venue_907	0.0572
author_407290	dblp:wrote	pub_395350	0.0493
pub_457841	dblp:hasAuthor	author_360536	0.0487
pub_289030	dblp:hasAuthor	author_236362	0.0498
pub_333033	dblp:inYear	year_12	0.0812
pub_365478	dblp:hasAuthor	author_528235	0.0670
pub_297731	dblp:hasAuthor	author_519509	0.0566
pub_489368	dblp:hasAuthor	author_140238	0.0525
pub_106615	dblp:hasAuthor	author_60491	0.0436
author_141283	dblp:wrote	pub_417149	0.0474
author_526487	dblp:wrote	pub_309985	0.0394
pub_218119	dblp:publishedIn	venue_2070	0.0717
author_24970	dblp:wrote	pub_455192	0.0721
author_110986	dblp:wrote	pub_244149	0.0817
pub_361902	dblp:hasAuthor	author_60891	0.0623
pub_381792	dblp:inYear	year_18	0.0647
author_237176	dblp:wrote	pub_544	0.0430
pub_258197	dblp:inYear	year_32	0.1662
author_303371	dblp:wrote	pub_1049	0.0613
author_484660	dblp:wrote	pub_276170	0.0414
pub_123858	dblp:hasAuthor	author_499376	0.0804
pub_467994	dblp:publishedIn	venue_2699	0.0712
pub_398185	dblp:publishedIn	venue_228	0.0865
pub_305762	dblp:publishedIn	venue_1933	0.0939
pub_209847	dblp:publishedIn	venue_2727	0.0869
pub_407307	dblp:inYear	year_5	0.0667
author_316126	dblp:wrote	pub_90389	0.0571
pub_81153	dblp:publishedIn	venue_111	0.1334
pub_314065	dblp:publishedIn	venue_2342	0.0638
author_442331	dblp:wrote	pub_97630	0.0411
pub_303122	dblp:hasAuthor	author_508497	0.0671
pub_328368	dblp:publishedIn	venue_668	0.0741
pub_252211	dblp:hasAuthor	author_205886	0.0384
pub_202013	dblp:inYear	year_27	0.1130
pub_222934	dblp:publishedIn	venue_2245	0.0738
pub_456236	dblp:hasAuthor	author_68247	0.0503
pub_20350	dblp:inYear	year_41	0.0781
pub_354862	dblp:publishedIn	venue_1321	0.1003
pub_149872	dblp:inYear	year_46	0.0909
pub_264632	dblp:publishedIn	venue_2258	0.0643
pub_428825	dblp:publishedIn	venue_550	0.0527
author_344627	dblp:wrote	pub_310164	0.0439
pub_366970	dblp:inYear	year_43	0.0577
pub_3942	dblp:publishedIn	venue_1355	0.0579
pub_70218	dblp:hasAuthor	author_62482	0.0422
pub_317198	dblp:inYear	year_41	0.0767
pub_398639	dblp:publishedIn	venue_2486	0.0831
pub_28279	dblp:publishedIn	venue_2427	0.0604
pub_52495	dblp:inYear	year_56	0.0778
pub_393514	dblp:publishedIn	venue_1247	0.0592
pub_320302	dblp:publishedIn	venue_323	0.0722
pub_464426	dblp:inYear	year_6	0.0629
author_499726	dblp:wrote	pub_117137	0.0518
pub_466367	dblp:inYear	year_62	0.0724
author_331914	dblp:wrote	pub_302710	0.0643
pub_370662	dblp:publishedIn	venue_2843	0.0762
pub_180506	dblp:hasAuthor	author_287582	0.0375
pub_143598	dblp:publishedIn	venue_2843	0.0700
author_439287	dblp:wrote	pub_320025	0.0533
pub_223217	dblp:hasAuthor	author_70915	0.0488
pub_28758	dblp:publishedIn	venue_2093	0.0656
pub_33843	dblp:publishedIn	venue_2500	0.0995
author_249597	dblp:wrote	pub_445908	0.0476
pub_231625	dblp:publishedIn	venue_2582	0.1532
pub_272109	dblp:hasAuthor	author_164973	0.0492
pub_70475	dblp:publishedIn	venue_1304	0.0584
pub_73693	dblp:publishedIn	venue_655	0.0817
pub_78371	dblp:inYear	year_31	0.0984
pub_466274	dblp:hasAuthor	author_237137	0.0618
pub_58425	dblp:inYear	year_7	0.0781
author_97213	dblp:wrote	pub_362381	0.0749
pub_95942	dblp:inYear	year_32	0.0756
author_519597	dblp:wrote	pub_181067	0.0487
pub_29848	dblp:inYear	year_34	0.0737
pub_351811	dblp:publishedIn	venue_704	0.0649
pub_73924	dblp:publishedIn	venue_1029	0.0668
pub_155313	dblp:hasAuthor	author_357033	0.0816
pub_275240	dblp:inYear	year_22	0.0815
author_227539	dblp:wrote	pub_2744	0.0580
author_515463	dblp:wrote	pub_132791	0.0412
pub_166292	dblp:hasAuthor	author_328690	0.0390
pub_49008	dblp:publishedIn	venue_663	0.0636
pub_153706	dblp:publishedIn	venue_2284	0.0646
pub_426359	dblp:hasAuthor	author_205821	0.0433
pub_227700	dblp:publishedIn	venue_442	0.1108
pub_227746	dblp:publishedIn	venue_1683	0.0531
pub_213713	dblp:inYear	year_9	0.0743
author_290887	dblp:wrote	pub_287900	0.0501
author_22812	dblp:wrote	pub_228137	0.0800
pub_342463	dblp:publishedIn	venue_2696	0.0576
pub_153125	dblp:publishedIn	venue_1748	0.0685
pub_37974	dblp:hasAuthor	author_179588	0.0435
author_621406	dblp:wrote	pub_270794	0.0538
pub_193515	dblp:publishedIn	venue_2290	0.0898
pub_272798	dblp:inYear	year_28	0.0604
pub_239459	dblp:hasAuthor	author_420675	0.0540
pub_465207	dblp:hasAuthor	author_20905	0.0392
pub_425229	dblp:inYear	year_2	0.0714
pub_483173	dblp:hasAuthor	author_258101	0.0494
pub_1862	dblp:publishedIn	venue_2904	0.0720
author_275076	dblp:wrote	pub_32161	0.0510
pub_360423	dblp:inYear	year_18	0.0919
author_232103	dblp:wrote	pub_213860	0.0657
pub_307342	dblp:publishedIn	venue_1045	0.0566
author_598656	dblp:wrote	pub_196498	0.0444
pub_267595	dblp:publishedIn	venue_625	0.0802
author_490503	dblp:wrote	pub_192988	0.0493
author_572398	dblp:wrote	pub_358890	0.0429
pub_103208	dblp:inYear	year_19	0.0728
author_159127	dblp:wrote	pub_11679	0.0378
author_29028	dblp:wrote	pub_410476	0.0407
pub_477565	dblp:publishedIn	venue_891	0.0826
author_422632	dblp:wrote	pub_40230	0.0455
author_373347	dblp:wrote	pub_51648	0.0440
pub_476154	dblp:hasAuthor	author_598338	0.0474
author_388331	dblp:wrote	pub_81023	0.0447
pub_421384	dblp:publishedIn	venue_858	0.0827
pub_420421	dblp:publishedIn	venue_2079	0.0798
pub_196031	dblp:hasAuthor	author_593899	0.0760
pub_345064	dblp:hasAuthor	author_228234	0.0425
author_359766	dblp:wrote	pub_195398	0.0441
pub_13104	dblp:inYear	year_9	0.0495
pub_113142	dblp:inYear	year_16	0.0665
pub_209449	dblp:inYear	year_8	0.0886
pub_302419	dblp:hasAuthor	author_223828	0.0461
pub_51650	dblp:hasAuthor	author_433584	0.0637
pub_300675	dblp:hasAuthor	author_597738	0.0508
pub_199226	dblp:publishedIn	venue_1005	0.1193
pub_436572	dblp:inYear	year_33	0.0844
pub_140940	dblp:inYear	year_10	0.0624
pub_277975	dblp:inYear	year_12	0.0719
pub_250616	dblp:inYear	year_62	0.0666
pub_334979	dblp:inYear	year_21	0.0833
pub_436279	dblp:publishedIn	venue_858	0.0810
pub_279604	dblp:inYear	year_15	0.1158
pub_87130	dblp:publishedIn	venue_1502	0.0758
author_371087	dblp:wrote	pub_10328	0.0448
pub_414147	dblp:inYear	year_22	0.0565
pub_354059	dblp:publishedIn	venue_1305	0.0759
pub_105211	dblp:publishedIn	venue_1156	0.0485
pub_260705	dblp:publishedIn	venue_1135	0.1119
pub_59043	dblp:inYear	year_5	0.0618
pub_20403	dblp:publishedIn	venue_2802	0.0786
pub_157355	dblp:inYear	year_38	0.0576
author_568974	dblp:wrote	pub_24082	0.0579
pub_325690	dblp:hasAuthor	author_625815	0.0733
pub_64158	dblp:inYear	year_18	0.0634
pub_327826	dblp:inYear	year_5	0.0718
author_199008	dblp:wrote	pub_247105	0.0545
pub_309521	dblp:inYear	year_13	0.0975
pub_254534	dblp:inYear	year_32	0.0706
pub_462855	dblp:inYear	year_34	0.0668
pub_444281	dblp:inYear	year_57	0.0847
pub_142205	dblp:hasAuthor	author_46891	0.0420
pub_401158	dblp:publishedIn	venue_323	0.0921
pub_170944	dblp:publishedIn	venue_2286	0.1073
author_378309	dblp:wrote	pub_365291	0.0430
pub_466530	dblp:hasAuthor	author_421479	0.0429
author_122502	dblp:wrote	pub_244872	0.0589
author_368970	dblp:wrote	pub_54647	0.0382
pub_94016	dblp:inYear	year_53	0.0694
pub_35976	dblp:publishedIn	venue_2765	0.0623
pub_41875	dblp:inYear	year_32	0.0859
pub_396452	dblp:inYear	year_3	0.0727
pub_46837	dblp:publishedIn	venue_950	0.0606
pub_184230	dblp:hasAuthor	author_370777	0.0856
author_254571	dblp:wrote	pub_40118	0.0911
pub_69916	dblp:inYear	year_0	0.0778
pub_186144	dblp:publishedIn	venue_1381	0.0616
pub_340229	dblp:inYear	year_49	0.0753
pub_259016	dblp:inYear	year_26	0.0771
pub_163373	dblp:hasAuthor	author_18847	0.0514
pub_65186	dblp:publishedIn	venue_2946	0.1083
pub_108804	dblp:hasAuthor	author_335651	0.0926
pub_311154	dblp:hasAuthor	author_35401	0.0579
pub_459786	dblp:hasAuthor	author_312848	0.0572
pub_155836	dblp:inYear	year_1	0.0598
pub_476984	dblp:inYear	year_36	0.0702
author_111484	dblp:wrote	pub_76358	0.0542
pub_156550	dblp:publishedIn	venue_21	0.0734
pub_149396	dblp:inYear	year_31	0.0841
author_413994	dblp:wrote	pub_5817	0.0532
pub_420616	dblp:inYear	year_11	0.0588
pub_70279	dblp:publishedIn	venue_1445	0.0874
pub_277313	dblp:inYear	year_7	0.0725
pub_21632	dblp:hasAuthor	author_383326	0.0638
pub_237156	dblp:publishedIn	venue_2528	0.0811
pub_391210	dblp:inYear	year_43	0.0649
author_493613	dblp:wrote	pub_278448	0.0513
pub_486355	dblp:publishedIn	venue_727	0.0629
author_228186	dblp:wrote	pub_290820	0.0378
pub_91591	dblp:publishedIn	venue_1935	0.0624
pub_15929	dblp:publishedIn	venue_3027	0.0669
author_474924	dblp:wrote	pub_102210	0.0579
pub_158413	dblp:inYear	year_28	0.0607
author_631868	dblp:wrote	pub_431309	0.0607
pub_80325	dblp:inYear	year_30	0.0967
author_539713	dblp:wrote	pub_445441	0.0454
pub_410008	dblp:inYear	year_3	0.0683
pub_427346	dblp:publishedIn	venue_1707	0.0871
author_238356	dblp:wrote	pub_78304	0.0468
pub_269183	dblp:publishedIn	venue_538	0.1143
pub_48822	dblp:publishedIn	venue_858	0.0625
author_512618	dblp:wrote	pub_480080	0.0532
author_564188	dblp:wrote	pub_242436	0.0748
author_83964	dblp:wrote	pub_116867	0.0559
pub_398511	dblp:inYear	year_29	0.0944
pub_283639	dblp:publishedIn	venue_1024	0.1055
pub_255907	dblp:inYear	year_24	0.0561
author_480214	dblp:wrote	pub_459218	0.0432
pub_302005	dblp:inYear	year_36	0.0828
pub_236865	dblp:inYear	year_19	0.0939
pub_315984	dblp:inYear	year_29	0.0730
pub_429764	dblp:inYear	year_24	0.0857
pub_116936	dblp:inYear	year_15	0.0640
pub_154611	dblp:publishedIn	venue_2591	0.1139
pub_330310	dblp:publishedIn	venue_2833	0.0880
pub_251001	dblp:hasAuthor	author_641828	0.0445
pub_244167	dblp:publishedIn	venue_2727	0.0463
pub_114906	dblp:publishedIn	venue_625	0.1046
pub_243712	dblp:inYear	year_26	0.0933
pub_470622	dblp:hasAuthor	author_510227	0.0599
pub_481971	dblp:hasAuthor	author_281381	0.0628
author_614077	dblp:wrote	pub_473267	0.0477
pub_31156	dblp:publishedIn	venue_26	0.0528
pub_157510	dblp:hasAuthor	author_423918	0.0712
pub_166290	dblp:hasAuthor	author_126280	0.0448
author_386038	dblp:wrote	pub_104351	0.0598
pub_179295	dblp:inYear	year_1	0.1189
pub_259973	dblp:hasAuthor	author_206130	0.0604
author_357902	dblp:wrote	pub_58178	0.0483
pub_219143	dblp:hasAuthor	author_628915	0.0451
pub_2432	dblp:hasAuthor	author_364397	0.0506
pub_295708	dblp:publishedIn	venue_3032	0.0447
pub_198686	dblp:hasAuthor	author_303863	0.0754
author_583006	dblp:wrote	pub_79908	0.0495
pub_209933	dblp:inYear	year_23	0.0569
pub_414280	dblp:inYear	year_23	0.0719
pub_450242	dblp:inYear	year_13	0.0861
author_258760	dblp:wrote	pub_226417	0.0741
pub_315853	dblp:publishedIn	venue_1206	0.0779
pub_435379	dblp:inYear	year_46	0.1063
pub_438496	dblp:publishedIn	venue_1104	0.0564
pub_24916	dblp:inYear	year_18	0.0599
pub_185339	dblp:publishedIn	venue_1254	0.0634
pub_77948	dblp:publishedIn	venue_2622	0.0695
pub_195281	dblp:hasAuthor	author_248272	0.0467
author_633083	dblp:wrote	pub_300716	0.0629
pub_84260	dblp:publishedIn	venue_416	0.0745
pub_93800	dblp:inYear	year_19	0.0718
pub_217756	dblp:publishedIn	venue_1913	0.0787
pub_19259	dblp:inYear	year_32	0.0845
author_515436	dblp:wrote	pub_79908	0.0506
pub_350981	dblp:hasAuthor	author_14932	0.0408
author_150855	dblp:wrote	pub_25927	0.0488
pub_127351	dblp:publishedIn	venue_3032	0.0679
pub_421485	dblp:publishedIn	venue_482	0.0604
pub_430693	dblp:hasAuthor	author_239012	0.0616
pub_147806	dblp:publishedIn	venue_1207	0.0586
pub_426919	dblp:publishedIn	venue_965	0.0554
pub_270670	dblp:inYear	year_56	0.0653
pub_96494	dblp:hasAuthor	author_183293	0.0423
author_326990	dblp:wrote	pub_124821	0.0440
author_25579	dblp:wrote	pub_319622	0.0447
pub_285852	dblp:publishedIn	venue_2290	0.0584
pub_359435	dblp:publishedIn	venue_850	0.0889
pub_292800	dblp:hasAuthor	author_423824	0.0548
pub_315908	dblp:inYear	year_45	0.0885
pub_200647	dblp:inYear	year_34	0.0837
pub_84040	dblp:publishedIn	venue_727	0.0629
pub_252958	dblp:hasAuthor	author_20905	0.0566
pub_170834	dblp:publishedIn	venue_1820	0.0688
pub_76307	dblp:publishedIn	venue_1355	0.0551
pub_156066	dblp:publishedIn	venue_2768	0.0669
pub_9367	dblp:hasAuthor	author_95386	0.1316
author_262065	dblp:wrote	pub_311857	0.0529
pub_162745	dblp:hasAuthor	author_112117	0.0576
pub_212858	dblp:publishedIn	venue_500	0.0786
pub_460553	dblp:inYear	year_53	0.0991
pub_269939	dblp:publishedIn	venue_771	0.0843
author_253677	dblp:wrote	pub_378585	0.0427
pub_139101	dblp:inYear	year_52	0.0825
pub_153807	dblp:inYear	year_13	0.0947
pub_1870	dblp:publishedIn	venue_1325	0.0640
pub_51221	dblp:publishedIn	venue_3032	0.0688
pub_82376	dblp:inYear	year_18	0.1090
pub_358687	dblp:hasAuthor	author_28381	0.0456
pub_266700	dblp:inYear	year_20	0.0625
pub_34442	dblp:hasAuthor	author_540213	0.0527
pub_197810	dblp:inYear	year_27	0.1095
pub_1718	dblp:inYear	year_40	0.0805
pub_20798	dblp:inYear	year_30	0.1198
pub_462013	dblp:hasAuthor	author_34240	0.0528
pub_77550	dblp:publishedIn	venue_663	0.0681
author_436525	dblp:wrote	pub_113744	0.0599
pub_46256	dblp:inYear	year_18	0.0819
pub_184207	dblp:hasAuthor	author_406347	0.0636
pub_412514	dblp:inYear	year_12	0.1078
pub_144124	dblp:hasAuthor	author_386946	0.0712
pub_13503	dblp:hasAuthor	author_435875	0.0540
pub_288932	dblp:publishedIn	venue_467	0.0676
pub_53692	dblp:hasAuthor	author_437291	0.0712
pub_61085	dblp:publishedIn	venue_2688	0.0539
pub_115931	dblp:hasAuthor	author_144443	0.0431
pub_93274	dblp:hasAuthor	author_367594	0.0592
author_82834	dblp:wrote	pub_206524	0.0434
pub_389004	dblp:inYear	year_49	0.0679
pub_318116	dblp:inYear	year_49	0.0735
pub_108300	dblp:publishedIn	venue_2151	0.0919
pub_408423	dblp:hasAuthor	author_126187	0.0477
pub_135368	dblp:inYear	year_46	0.0681
pub_207971	dblp:hasAuthor	author_578298	0.0488
author_412643	dblp:wrote	pub_457092	0.0579
pub_146452	dblp:hasAuthor	author_215627	0.0462
pub_324915	dblp:inYear	year_3	0.0482
pub_481637	dblp:hasAuthor	author_68590	0.0435
pub_300682	dblp:hasAuthor	author_65416	0.0625
pub_36992	dblp:hasAuthor	author_71265	0.0481
pub_445449	dblp:publishedIn	venue_2949	0.0579
pub_427578	dblp:inYear	year_23	0.0743
pub_109197	dblp:hasAuthor	author_302731	0.0367
pub_107749	dblp:inYear	year_42	0.0672
pub_113367	dblp:inYear	year_46	0.0962
pub_124631	dblp:publishedIn	venue_2945	0.0611
pub_271995	dblp:inYear	year_0	0.1231
author_557504	dblp:wrote	pub_243351	0.0576
pub_20682	dblp:inYear	year_15	0.0809
author_369266	dblp:wrote	pub_474983	0.0462
pub_209409	dblp:publishedIn	venue_858	0.0697
author_565813	dblp:wrote	pub_325933	0.0713
pub_253809	dblp:publishedIn	venue_359	0.0593
pub_90550	dblp:hasAuthor	author_235902	0.0456
pub_442986	dblp:inYear	year_22	0.0924
pub_306480	dblp:inYear	year_6	0.0848
pub_267345	dblp:publishedIn	venue_1394	0.1141
author_453578	dblp:wrote	pub_190011	0.0558
pub_220884	dblp:hasAuthor	author_411612	0.0489
pub_297402	dblp:hasAuthor	author_360247	0.0596
pub_424093	dblp:publishedIn	venue_858	0.1225
pub_416965	dblp:inYear	year_42	0.0644
pub_26061	dblp:inYear	year_4	0.0770
author_635311	dblp:wrote	pub_438576	0.1053
pub_363824	dblp:hasAuthor	author_74111	0.0418
pub_347951	dblp:publishedIn	venue_2802	0.0931
pub_272626	dblp:publishedIn	venue_2254	0.0562
pub_28065	dblp:hasAuthor	author_132825	0.0420
pub_472223	dblp:hasAuthor	author_340147	0.0587
pub_481082	dblp:inYear	year_14	0.0447
pub_180484	dblp:inYear	year_18	0.0583
pub_63767	dblp:hasAuthor	author_343488	0.0374
pub_121559	dblp:inYear	year_19	0.0523
pub_422837	dblp:inYear	year_38	0.0751
pub_18	dblp:hasAuthor	author_66229	0.0654
pub_73102	dblp:hasAuthor	author_8157	0.0413
author_330431	dblp:wrote	pub_463007	0.0459
pub_269096	dblp:hasAuthor	author_253129	0.0451
author_534674	dblp:wrote	pub_24103	0.0381
author_290050	dblp:wrote	pub_130155	0.0768
author_476431	dblp:wrote	pub_414769	0.0487
author_601182	dblp:wrote	pub_417149	0.0509
pub_27572	dblp:publishedIn	venue_504	0.0587
pub_15426	dblp:inYear	year_32	0.0688
author_455481	dblp:wrote	pub_396798	0.0382
author_28689	dblp:wrote	pub_390422	0.0545
author_527702	dblp:wrote	pub_472809	0.0513
pub_455519	dblp:inYear	year_1	0.0727
pub_478082	dblp:inYear	year_1	0.1609
pub_437108	dblp:hasAuthor	author_287199	0.0451
author_525078	dblp:wrote	pub_296892	0.0403
author_555169	dblp:wrote	pub_264932	0.0624
pub_285422	dblp:publishedIn	venue_1314	0.0616
pub_236715	dblp:publishedIn	venue_2867	0.1064
author_246554	dblp:wrote	pub_450527	0.0409
pub_947	dblp:hasAuthor	author_31548	0.0646
pub_19400	dblp:hasAuthor	author_21066	0.0408
pub_255245	dblp:publishedIn	venue_903	0.0501
author_40365	dblp:wrote	pub_13182	0.0814
pub_52382	dblp:inYear	year_5	0.0616
author_359180	dblp:wrote	pub_105322	0.0436
author_268828	dblp:wrote	pub_155345	0.0503
pub_376639	dblp:hasAuthor	author_557943	0.0481
pub_183667	dblp:hasAuthor	author_187688	0.0577
pub_96864	dblp:hasAuthor	author_22061	0.0493
pub_129527	dblp:hasAuthor	author_88160	0.0534
pub_364041	dblp:inYear	year_37	0.0690
author_442804	dblp:wrote	pub_47976	0.0419
author_137350	dblp:wrote	pub_463248	0.0436
pub_219360	dblp:publishedIn	venue_2775	0.0687
pub_233498	dblp:publishedIn	venue_1327	0.0720
pub_253908	dblp:hasAuthor	author_440704	0.0759
pub_359297	dblp:publishedIn	venue_2486	0.0570
pub_169228	dblp:hasAuthor	author_618095	0.0613
author_83712	dblp:wrote	pub_358055	0.0969
pub_207204	dblp:inYear	year_9	0.0714
pub_101172	dblp:hasAuthor	author_379227	0.0557
pub_279587	dblp:publishedIn	venue_847	0.0779
pub_67145	dblp:inYear	year_20	0.0714
pub_69496	dblp:hasAuthor	author_622542	0.0438
author_175344	dblp:wrote	pub_335701	0.0539
pub_347507	dblp:hasAuthor	author_311520	0.0499
pub_85831	dblp:publishedIn	venue_830	0.0751
pub_124598	dblp:inYear	year_10	0.1017
pub_110757	dblp:publishedIn	venue_1471	0.0708
author_372227	dblp:wrote	pub_322842	0.0511
pub_341888	dblp:inYear	year_23	0.0995
pub_476144	dblp:inYear	year_9	0.0738
